RowNumber,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,NewAGT,CreditsScore,AgeScore,BalanceScore,EstSalaryScore,NewEstimatedSalary,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,HasCrCard,IsActiveMember,Exited
1637,-0.5895522388059702,0.0,0.25,-0.761480032314815,1.0,0.9534011333659684,-0.08333333333333333,-0.4,0.0,-0.9,0.9,0.9534011333659683,1,0,0,1,0,1,0,0
1638,-0.8507462686567164,-0.5,-1.25,-0.761480032314815,1.0,0.8055987054070499,-0.08333333333333333,-0.6,-0.5,-0.9,0.7,0.8055987054070499,0,0,1,1,0,0,0,0
1639,0.35074626865671643,0.16666666666666666,1.0,-0.761480032314815,0.0,-0.19545431387628157,-0.16666666666666666,0.4,0.25,-0.9,-0.1,-0.1954543138762816,1,0,0,0,1,1,0,0
1640,-1.1044776119402986,-0.4166666666666667,0.75,0.5726281107553305,1.0,-0.8592158117803943,-0.6666666666666666,-0.8,-0.5,0.9,-0.9,-0.8592158117803943,0,1,0,0,1,0,1,0
1641,-0.5149253731343284,0.8333333333333334,0.0,0.04202061918344288,0.0,-0.07608607462611273,0.8333333333333334,-0.4,0.75,0.1,-0.1,-0.07608607462611276,0,0,1,0,1,1,0,0
1642,0.44776119402985076,1.3333333333333333,-0.75,0.1086023936528588,1.0,-0.7485988053957296,1.5833333333333333,0.6,1.0,0.3,-0.7,-0.7485988053957296,0,0,1,0,1,0,0,0
1643,-0.19402985074626866,2.0833333333333335,-0.5,-0.761480032314815,0.0,-0.3576029702355171,2.25,-0.2,1.0,-0.9,-0.3,-0.3576029702355171,0,0,1,0,1,1,1,0
1644,-0.15671641791044777,-0.25,-0.25,0.2129402783862397,0.0,0.06808880976753467,-0.16666666666666666,0.0,-0.25,0.5,0.1,0.06808880976753467,1,0,0,1,0,1,0,0
1645,0.08208955223880597,0.0,0.5,-0.761480032314815,0.0,0.8641127414926724,-0.16666666666666666,0.2,0.0,-0.9,0.9,0.8641127414926724,1,0,0,1,0,1,1,0
1646,-1.0895522388059702,0.3333333333333333,-0.5,-0.3090839038251942,0.0,-0.9773577603857047,0.5,-0.8,0.5,-0.3,-0.9,-0.9773577603857048,0,1,0,1,0,1,0,0
1647,-0.6119402985074627,1.0833333333333333,0.0,0.2514426032855066,0.0,0.7888461420695574,1.0833333333333333,-0.4,0.75,0.5,0.7,0.7888461420695575,0,1,0,1,0,1,0,1
1648,0.3805970149253731,0.6666666666666666,0.5,-0.761480032314815,1.0,-0.3187664014150367,0.5,0.4,0.75,-0.9,-0.3,-0.3187664014150367,1,0,0,1,0,1,1,0
1649,0.34328358208955223,0.25,0.75,0.4197491402667288,0.0,0.14777188503817423,0.0,0.4,0.25,0.9,0.1,0.14777188503817423,0,1,0,1,0,1,0,0
1650,0.5895522388059702,0.3333333333333333,-0.25,-0.761480032314815,1.0,-0.7917237832413128,0.4166666666666667,0.6,0.5,-0.9,-0.7,-0.7917237832413128,0,0,1,0,1,1,0,0
1651,-0.20149253731343283,-0.25,0.25,-0.761480032314815,1.0,0.9868187477122986,-0.3333333333333333,-0.2,-0.25,-0.9,0.9,0.9868187477122985,1,0,0,0,1,0,0,0
1652,-0.13432835820895522,-0.5,1.0,0.0895766232773213,0.0,0.8059270036899253,-0.8333333333333334,0.0,-0.5,0.1,0.7,0.8059270036899252,0,0,1,0,1,1,1,1
1653,-0.26865671641791045,1.8333333333333333,0.0,0.443910042474302,0.0,-0.8384762030118318,1.8333333333333333,-0.2,1.0,0.9,-0.9,-0.8384762030118318,1,0,0,0,1,1,1,0
1654,-1.1343283582089552,1.5833333333333333,-1.0,0.02488196882209486,0.0,0.18597015255324978,1.9166666666666667,-0.8,1.0,0.1,0.1,0.18597015255324978,1,0,0,0,1,1,0,1
1655,-1.537313432835821,-0.4166666666666667,0.75,-0.761480032314815,1.0,0.33641959976322894,-0.6666666666666666,-0.8,-0.5,-0.9,0.3,0.336419599763229,1,0,0,0,1,0,0,0
1656,0.12686567164179105,0.8333333333333334,1.0,-0.28204954645818725,0.0,-0.42713004156708556,0.5,0.2,0.75,-0.3,-0.5,-0.4271300415670856,1,0,0,1,0,1,0,0
1657,-0.5298507462686567,-0.5,0.25,0.15428177566022558,0.0,0.07057279792084539,-0.5833333333333334,-0.4,-0.5,0.3,0.1,0.07057279792084539,0,1,0,0,1,1,0,0
1658,0.3880597014925373,1.4166666666666667,0.25,0.2856248742598961,2.0,0.4561355506003068,1.3333333333333333,0.4,1.0,0.5,0.5,0.45613555060030675,0,1,0,1,0,1,0,1
1659,0.7164179104477612,0.5833333333333334,-0.75,-0.033585690979867196,0.0,-0.14939782548125735,0.8333333333333334,0.8,0.5,-0.1,-0.1,-0.14939782548125738,1,0,0,0,1,0,1,0
1660,0.208955223880597,-0.5,1.0,0.17726777173807445,1.0,0.009608924834558216,-0.8333333333333334,0.4,-0.5,0.3,0.1,0.009608924834558141,0,0,1,1,0,1,1,0
1661,0.022388059701492536,0.0,0.5,0.11480580714022025,1.0,-0.911538833405265,-0.16666666666666666,0.2,0.0,0.3,-0.9,-0.911538833405265,1,0,0,1,0,1,0,0
1662,0.2835820895522388,-0.4166666666666667,-1.25,0.07430793586925658,1.0,0.383413516970315,0.0,0.4,-0.5,0.1,0.3,0.383413516970315,0,1,0,0,1,1,1,0
1663,0.3208955223880597,0.25,0.5,0.3276583416533326,0.0,0.9471783054802818,0.08333333333333333,0.4,0.25,0.7,0.9,0.9471783054802818,0,1,0,0,1,0,1,0
1664,0.3582089552238806,0.25,-0.25,0.4024664959421592,0.0,0.9110332743777039,0.3333333333333333,0.4,0.25,0.7,0.9,0.9110332743777038,0,1,0,1,0,1,0,1
1665,0.9029850746268657,1.25,-0.25,-0.761480032314815,0.0,0.44639932124584136,1.3333333333333333,0.8,1.0,-0.9,0.5,0.44639932124584136,1,0,0,0,1,0,1,0
1666,0.7238805970149254,0.4166666666666667,-1.0,0.2552264011286368,1.0,0.4405559167316637,0.75,0.8,0.5,0.5,0.5,0.4405559167316638,1,0,0,0,1,0,1,0
1667,-0.30597014925373134,0.75,0.0,-0.761480032314815,0.0,-0.22886125598740975,0.75,-0.2,0.75,-0.9,-0.3,-0.22886125598740972,1,0,0,1,0,1,0,1
1668,-0.34328358208955223,0.75,0.75,-0.761480032314815,1.0,0.8489409902894095,0.5,-0.2,0.75,-0.9,0.9,0.8489409902894095,0,0,1,1,0,1,1,0
1669,-0.7313432835820896,-1.0833333333333333,1.25,-0.761480032314815,0.0,-0.08144739903017331,-1.5,-0.6,-0.75,-0.9,-0.1,-0.08144739903017328,1,0,0,0,1,0,0,0
1670,-0.6343283582089553,0.0,0.5,-0.761480032314815,1.0,-0.7267590416383608,-0.16666666666666666,-0.4,0.0,-0.9,-0.7,-0.7267590416383609,1,0,0,1,0,1,1,0
1671,-0.6940298507462687,-1.0833333333333333,-0.5,0.13742398403562894,0.0,-0.14537510429251266,-0.9166666666666666,-0.6,-0.75,0.3,-0.1,-0.14537510429251269,0,0,1,0,1,1,0,1
1672,-0.43283582089552236,0.3333333333333333,-0.75,0.1985762146415693,1.0,-0.5909742619990545,0.5833333333333334,-0.4,0.5,0.5,-0.5,-0.5909742619990545,0,1,0,0,1,1,1,0
1673,-1.037313432835821,0.0,0.25,-0.761480032314815,1.0,0.10111612522648329,-0.08333333333333333,-0.8,0.0,-0.9,0.1,0.10111612522648336,1,0,0,1,0,1,0,0
1674,0.0,-0.9166666666666666,-1.0,0.27192617543886033,0.0,0.803729844562706,-0.5833333333333334,0.0,-0.75,0.5,0.7,0.803729844562706,0,1,0,1,0,1,1,0
1675,0.208955223880597,0.4166666666666667,0.5,0.06678053001059815,0.0,-0.09793732374136538,0.25,0.4,0.5,0.1,-0.1,-0.09793732374136538,0,1,0,1,0,1,1,1
1676,0.9850746268656716,-0.3333333333333333,1.25,-0.761480032314815,1.0,0.6284275058567068,-0.75,1.0,-0.25,-0.9,0.7,0.6284275058567067,0,0,1,0,1,1,0,0
1677,1.1940298507462686,0.5833333333333334,0.75,-0.761480032314815,2.0,-0.3381277672375338,0.3333333333333333,1.0,0.5,-0.9,-0.3,-0.3381277672375338,0,0,1,1,0,1,0,1
1678,0.9850746268656716,0.25,0.75,-0.761480032314815,1.0,0.0884005127246713,0.0,1.0,0.25,-0.9,0.1,0.08840051272467123,0,0,1,1,0,1,0,0
1679,-0.6119402985074627,-1.5833333333333333,-0.25,-0.11305735378266978,0.0,-0.28847575198284414,-1.5,-0.4,-0.75,-0.1,-0.3,-0.2884757519828441,1,0,0,1,0,1,0,0
1680,0.44776119402985076,0.4166666666666667,-1.0,-0.07329402407817236,0.0,-0.08101065050958015,0.75,0.6,0.5,-0.1,-0.1,-0.0810106505095801,1,0,0,1,0,0,0,0
1681,0.39552238805970147,0.16666666666666666,0.25,0.2825242251432575,0.0,-0.2249098863140145,0.08333333333333333,0.6,0.25,0.5,-0.3,-0.22490988631401454,0,0,1,0,1,1,1,0
1682,0.21641791044776118,-0.4166666666666667,-0.5,-0.761480032314815,1.0,-0.41178580671489406,-0.25,0.4,-0.5,-0.9,-0.5,-0.4117858067148941,0,0,1,1,0,1,1,0
1683,-0.23880597014925373,0.3333333333333333,-1.25,0.005692148740906698,0.0,-0.1544282089537257,0.75,-0.2,0.5,0.1,-0.1,-0.1544282089537257,1,0,0,0,1,1,0,0
1684,0.44029850746268656,1.25,0.0,-0.761480032314815,0.0,0.6059292143672174,1.25,0.6,1.0,-0.9,0.5,0.6059292143672173,1,0,0,0,1,1,1,0
1685,-0.291044776119403,-1.0833333333333333,0.5,0.3388744372640708,0.0,0.29279922692361016,-1.25,-0.2,-0.75,0.7,0.3,0.29279922692361016,1,0,0,1,0,1,0,0
1686,-0.291044776119403,-1.4166666666666667,-1.25,0.1579205610844641,0.0,0.13582995876832754,-1.0,-0.2,-0.75,0.3,0.1,0.13582995876832754,0,1,0,1,0,0,0,1
1687,0.22388059701492538,-0.08333333333333333,0.0,-0.761480032314815,1.0,0.48344813820951166,-0.08333333333333333,0.4,0.0,-0.9,0.5,0.48344813820951166,0,0,1,0,1,1,1,0
1688,1.4776119402985075,0.0,-0.25,0.31341978298433193,0.0,-0.7249834866217815,0.08333333333333333,1.0,0.0,0.7,-0.7,-0.7249834866217814,0,0,1,0,1,1,1,0
1689,-0.3805970149253731,0.3333333333333333,-1.0,-0.761480032314815,1.0,0.614041231164299,0.6666666666666666,-0.2,0.5,-0.9,0.7,0.6140412311642991,1,0,0,1,0,0,1,0
1690,-0.4253731343283582,-0.16666666666666666,0.75,-0.761480032314815,0.0,-0.0018104684717397306,-0.4166666666666667,-0.4,-0.25,-0.9,-0.1,-0.0018104684717397306,0,0,1,0,1,1,0,1
1691,0.17164179104477612,-0.08333333333333333,-0.5,-0.33766004639143926,1.0,-0.46465280741405257,0.08333333333333333,0.2,0.0,-0.3,-0.5,-0.4646528074140526,0,0,1,0,1,0,1,0
1692,-0.4552238805970149,-0.5,0.75,-0.761480032314815,0.0,0.42163882081456844,-0.75,-0.4,-0.5,-0.9,0.5,0.42163882081456855,0,0,1,0,1,1,1,0
1693,-0.373134328358209,-1.1666666666666667,0.5,0.1297351137818674,1.0,-0.16380676596842708,-1.3333333333333333,-0.2,-0.75,0.3,-0.1,-0.16380676596842708,1,0,0,0,1,0,0,0
1694,-0.7313432835820896,-0.25,0.75,-0.761480032314815,0.0,0.06898446440180667,-0.5,-0.6,-0.25,-0.9,0.1,0.06898446440180658,0,0,1,1,0,0,1,0
1695,-0.8283582089552238,0.0,1.0,0.16795415131932306,0.0,-0.2707950091037977,-0.3333333333333333,-0.6,0.0,0.3,-0.3,-0.2707950091037977,1,0,0,0,1,1,1,0
1696,-1.0895522388059702,-0.25,0.5,-0.761480032314815,1.0,0.15904867695410863,-0.4166666666666667,-0.8,-0.25,-0.9,0.1,0.15904867695410854,1,0,0,0,1,0,0,0
1697,1.208955223880597,0.5833333333333334,0.75,-0.013394415603869012,1.0,0.06931540533339875,0.3333333333333333,1.0,0.5,-0.1,0.1,0.06931540533339868,0,1,0,0,1,0,0,0
1698,0.23134328358208955,-0.5833333333333334,0.75,0.10678883747515748,1.0,-0.76489510526826,-0.8333333333333334,0.4,-0.5,0.3,-0.7,-0.7648951052682599,1,0,0,0,1,0,0,0
1699,-1.2462686567164178,1.1666666666666667,0.5,0.3685716644950057,1.0,-0.4988586425602895,1.0,-0.8,0.75,0.7,-0.5,-0.4988586425602895,0,1,0,0,1,1,0,0
1700,0.3283582089552239,-0.5,0.75,0.1944731701171944,1.0,-0.6745388800327689,-0.75,0.4,-0.5,0.3,-0.7,-0.6745388800327689,0,1,0,1,0,1,0,0
1701,-0.3283582089552239,-0.5833333333333334,0.75,-0.761480032314815,1.0,0.29152425055816433,-0.8333333333333334,-0.2,-0.5,-0.9,0.3,0.2915242505581644,1,0,0,1,0,1,0,0
1702,1.044776119402985,1.0833333333333333,1.0,-0.761480032314815,3.0,0.9605712491762369,0.75,1.0,0.75,-0.9,0.9,0.9605712491762368,1,0,0,0,1,1,1,1
1703,0.2537313432835821,-1.25,0.0,-0.761480032314815,1.0,0.5974473283901405,-1.25,0.4,-0.75,-0.9,0.5,0.5974473283901405,0,0,1,0,1,1,0,0
1704,1.0298507462686568,0.4166666666666667,-1.0,-0.08898889601285583,0.0,0.9959616007895423,0.75,1.0,0.5,-0.1,0.9,0.9959616007895423,0,1,0,0,1,1,0,0
1705,0.014925373134328358,-0.6666666666666666,-0.25,-0.0017515087245613824,0.0,0.4188613970133751,-0.5833333333333334,0.2,-0.5,-0.1,0.5,0.4188613970133751,1,0,0,1,0,0,1,0
1706,-1.492537313432836,-0.16666666666666666,-0.25,0.39934351914351945,0.0,-0.9759325596047511,-0.08333333333333333,-0.8,-0.25,0.7,-0.9,-0.9759325596047512,1,0,0,0,1,1,1,0
1707,0.5,0.08333333333333333,-1.25,-0.761480032314815,0.0,0.27120238356750215,0.5,0.6,0.25,-0.9,0.3,0.27120238356750226,0,0,1,0,1,1,0,0
1708,0.41044776119402987,0.25,0.0,-0.761480032314815,1.0,-0.6011120723181149,0.25,0.6,0.25,-0.9,-0.5,-0.6011120723181149,1,0,0,1,0,1,0,0
1709,0.35074626865671643,1.0,-0.75,-0.761480032314815,0.0,0.056573976186431764,1.25,0.4,0.75,-0.9,0.1,0.056573976186431695,1,0,0,1,0,0,0,0
1710,1.4776119402985075,-0.5833333333333334,-0.75,-0.761480032314815,1.0,-0.7344204868292548,-0.3333333333333333,1.0,-0.5,-0.9,-0.7,-0.7344204868292548,0,0,1,0,1,0,1,0
1711,1.3134328358208955,-0.75,0.75,0.2943204487723065,0.0,-0.21179858798705253,-1.0,1.0,-0.75,0.7,-0.3,-0.21179858798705253,0,0,1,0,1,1,0,0
1712,1.4776119402985075,-0.5833333333333334,0.0,0.20378530202381234,1.0,0.020189378813656653,-0.5833333333333334,1.0,-0.5,0.5,0.1,0.02018937881365673,0,1,0,0,1,1,1,0
1713,0.44776119402985076,0.8333333333333334,-1.0,0.3344331871144362,0.0,-0.04547576633954146,1.1666666666666667,0.6,0.75,0.7,-0.1,-0.0454757663395415,0,0,1,0,1,1,1,0
1714,-0.13432835820895522,0.5833333333333334,1.0,0.41335645071019245,0.0,-0.43778936844634225,0.25,0.0,0.5,0.9,-0.5,-0.43778936844634225,1,0,0,0,1,1,0,0
1715,0.582089552238806,0.6666666666666666,0.25,0.4362314351199865,0.0,0.6330586460922911,0.5833333333333334,0.6,0.75,0.9,0.7,0.6330586460922911,0,1,0,0,1,0,0,0
1716,0.2462686567164179,0.5,1.0,0.08923967113596346,1.0,0.9616659155869395,0.16666666666666666,0.4,0.5,0.1,0.9,0.9616659155869395,0,1,0,0,1,0,1,0
1717,1.171641791044776,-0.3333333333333333,1.0,-0.761480032314815,0.0,0.24242983418268657,-0.6666666666666666,1.0,-0.25,-0.9,0.3,0.2424298341826865,0,0,1,0,1,1,1,0
1718,0.41044776119402987,-0.16666666666666666,-0.5,-0.31747660528982746,0.0,-0.8355497744791535,0.0,0.6,-0.25,-0.3,-0.9,-0.8355497744791536,0,0,1,1,0,1,0,1
1719,-0.029850746268656716,-0.4166666666666667,0.75,-0.761480032314815,0.0,0.3400831240071805,-0.6666666666666666,0.0,-0.5,-0.9,0.3,0.3400831240071806,0,0,1,0,1,1,0,0
1720,0.8059701492537313,1.6666666666666667,-1.0,-0.761480032314815,1.0,-0.7632451777060564,2.0,0.8,1.0,-0.9,-0.7,-0.7632451777060565,0,0,1,1,0,1,1,0
1721,1.1417910447761195,-0.3333333333333333,-0.5,0.0663172893661319,1.0,-0.6795980277201145,-0.16666666666666666,1.0,-0.25,0.1,-0.7,-0.6795980277201145,0,1,0,1,0,0,1,0
1722,-0.5,0.16666666666666666,0.5,-0.761480032314815,1.0,-0.993967823973169,0.0,-0.4,0.25,-0.9,-0.9,-0.993967823973169,1,0,0,1,0,1,0,0
1723,-0.4253731343283582,-0.5833333333333334,0.0,0.02730244623650848,0.0,0.7944932790963566,-0.5833333333333334,-0.4,-0.5,0.1,0.7,0.7944932790963566,0,0,1,1,0,1,1,0
1724,-0.16417910447761194,0.4166666666666667,0.25,-0.761480032314815,1.0,0.635292903941879,0.3333333333333333,0.0,0.5,-0.9,0.7,0.6352929039418791,1,0,0,0,1,1,0,0
1725,-0.1865671641791045,-0.6666666666666666,0.0,0.3317269937131513,1.0,-0.19907870659115967,-0.6666666666666666,-0.2,-0.5,0.7,-0.1,-0.19907870659115967,0,1,0,0,1,1,0,0
1726,-0.15671641791044777,0.0,-0.75,0.19274806289731516,1.0,-0.7831112894334327,0.25,0.0,0.0,0.3,-0.7,-0.7831112894334326,0,1,0,1,0,0,1,0
1727,0.9253731343283582,0.08333333333333333,0.0,0.11816561405356002,0.0,-0.10469274698379116,0.08333333333333333,0.8,0.25,0.3,-0.1,-0.10469274698379114,0,1,0,0,1,0,1,0
1728,0.1791044776119403,-0.08333333333333333,-0.25,-0.761480032314815,1.0,-0.9861206818897632,0.0,0.2,0.0,-0.9,-0.9,-0.9861206818897631,0,0,1,1,0,1,1,0
1729,0.7910447761194029,0.25,0.0,-0.02897678735836416,1.0,0.23402580470241557,0.25,0.8,0.25,-0.1,0.3,0.23402580470241563,0,0,1,1,0,0,0,0
1730,-0.11194029850746269,-0.3333333333333333,-1.25,0.2746496825865388,1.0,-0.26025521125880147,0.08333333333333333,0.0,-0.25,0.5,-0.3,-0.2602552112588015,1,0,0,0,1,0,1,0
1731,1.4776119402985075,-1.4166666666666667,0.5,-0.761480032314815,1.0,-0.7003542038633237,-1.5833333333333333,1.0,-0.75,-0.9,-0.7,-0.7003542038633237,1,0,0,0,1,1,0,0
1732,-0.3805970149253731,0.5833333333333334,-0.25,-0.761480032314815,1.0,-0.42315519297624626,0.6666666666666666,-0.2,0.5,-0.9,-0.5,-0.42315519297624626,0,0,1,1,0,1,0,0
1733,0.6194029850746269,1.0,0.0,0.19409211101104124,0.0,0.49407819267221453,1.0,0.6,0.75,0.3,0.5,0.49407819267221464,1,0,0,0,1,1,0,0
1734,-0.2835820895522388,-0.4166666666666667,0.5,0.017738834122088036,1.0,-0.4988187995488693,-0.5833333333333334,-0.2,-0.5,0.1,-0.5,-0.4988187995488693,0,1,0,0,1,1,1,0
1735,0.14925373134328357,-1.3333333333333333,-0.5,0.5380596883964368,1.0,0.6539870009634235,-1.1666666666666667,0.2,-0.75,0.9,0.7,0.6539870009634234,0,1,0,1,0,1,1,0
1736,-0.07462686567164178,-0.5833333333333334,0.75,0.15900231769173442,0.0,-0.38842967079584756,-0.8333333333333334,0.0,-0.5,0.3,-0.3,-0.38842967079584756,1,0,0,0,1,0,0,0
1737,-0.1417910447761194,-0.6666666666666666,-1.25,0.32417287297883546,0.0,0.946973601845077,-0.25,0.0,-0.5,0.7,0.9,0.946973601845077,0,1,0,1,0,1,0,0
1738,0.8731343283582089,0.16666666666666666,1.0,-0.761480032314815,0.0,-0.5333182736236596,-0.16666666666666666,0.8,0.25,-0.9,-0.5,-0.5333182736236597,0,0,1,0,1,1,1,0
1739,1.0746268656716418,0.3333333333333333,0.75,0.08090086947910849,0.0,-0.8302338833049523,0.08333333333333333,1.0,0.5,0.1,-0.9,-0.8302338833049524,0,0,1,0,1,1,0,0
1740,0.4701492537313433,-1.1666666666666667,0.5,0.32924619238596275,1.0,-0.35712556558082176,-1.3333333333333333,0.6,-0.75,0.7,-0.3,-0.35712556558082176,1,0,0,0,1,1,0,0
1741,0.3208955223880597,0.4166666666666667,0.5,0.19002103032616274,0.0,-0.5470209154211384,0.25,0.4,0.5,0.3,-0.5,-0.5470209154211384,1,0,0,1,0,0,0,0
1742,0.7089552238805971,-1.0,-0.25,-0.761480032314815,1.0,-0.5910816958334196,-0.9166666666666666,0.8,-0.75,-0.9,-0.5,-0.5910816958334195,1,0,0,1,0,0,1,0
1743,-0.5074626865671642,1.4166666666666667,-1.0,-0.15546467274982415,0.0,0.38622377059979635,1.75,-0.4,1.0,-0.1,0.3,0.38622377059979623,0,1,0,1,0,0,0,1
1744,-1.3134328358208955,0.25,0.25,-0.761480032314815,0.0,-0.7872904350981357,0.16666666666666666,-0.8,0.25,-0.9,-0.7,-0.7872904350981356,1,0,0,0,1,1,1,0
1745,1.4776119402985075,0.16666666666666666,0.5,-0.14053552279366466,0.0,0.8813927165298059,0.0,1.0,0.25,-0.1,0.9,0.8813927165298058,1,0,0,1,0,0,1,0
1746,-0.917910447761194,-0.5833333333333334,-0.75,0.14960917938796128,0.0,-0.2531702700494772,-0.3333333333333333,-0.6,-0.5,0.3,-0.3,-0.25317027004947723,1,0,0,0,1,1,0,0
1747,-0.5074626865671642,1.8333333333333333,-1.0,-0.761480032314815,0.0,0.30559381396591573,2.1666666666666665,-0.4,1.0,-0.9,0.3,0.30559381396591573,0,0,1,1,0,0,1,1
1748,-0.4925373134328358,-0.25,1.0,-0.17931659117559876,0.0,-0.865558778542353,-0.5833333333333334,-0.4,-0.25,-0.1,-0.9,-0.8655587785423531,0,1,0,0,1,1,0,0
1749,0.16417910447761194,-0.25,-0.75,0.43558064194671053,0.0,0.7675419212386502,0.0,0.2,-0.25,0.9,0.7,0.7675419212386501,0,1,0,0,1,1,0,1
1750,-0.746268656716418,0.4166666666666667,1.0,0.2859708358167983,1.0,0.008901609741514783,0.08333333333333333,-0.6,0.5,0.5,0.1,0.008901609741514783,1,0,0,0,1,1,0,1
1751,-0.3805970149253731,-0.3333333333333333,0.5,0.13499739588719384,1.0,0.5368461080200452,-0.5,-0.2,-0.25,0.3,0.5,0.5368461080200452,0,1,0,1,0,1,1,0
1752,-0.8283582089552238,-0.6666666666666666,0.5,0.23742575458164034,0.0,-0.1424996992081328,-0.8333333333333334,-0.6,-0.5,0.5,-0.1,-0.1424996992081328,1,0,0,0,1,0,0,0
1753,0.6865671641791045,0.3333333333333333,-0.75,-0.10251249880135604,0.0,0.989516587130987,0.5833333333333334,0.8,0.5,-0.1,0.9,0.989516587130987,0,1,0,1,0,1,0,0
1754,-0.4253731343283582,-1.1666666666666667,1.25,0.030773969902597995,1.0,-0.6418700500362665,-1.5833333333333333,-0.4,-0.75,0.1,-0.7,-0.6418700500362665,0,0,1,1,0,0,0,0
1755,0.5373134328358209,-0.3333333333333333,0.0,0.04987526268322012,1.0,0.21234500642938653,-0.3333333333333333,0.6,-0.25,0.1,0.3,0.2123450064293866,0,1,0,0,1,1,0,0
1756,-0.8880597014925373,1.25,0.5,-0.761480032314815,0.0,0.9546067910227698,1.0833333333333333,-0.6,1.0,-0.9,0.9,0.9546067910227698,0,0,1,1,0,0,1,1
1757,-0.2537313432835821,0.0,-0.75,0.5560742106341813,1.0,0.010970193844635911,0.25,-0.2,0.0,0.9,0.1,0.010970193844635911,1,0,0,0,1,0,1,0
1758,-0.9626865671641791,0.16666666666666666,-1.0,0.3658964164775471,0.0,0.18821589576072145,0.5,-0.6,0.25,0.7,0.1,0.1882158957607215,0,1,0,1,0,1,1,1
1759,-0.07462686567164178,-0.5833333333333334,0.0,0.2550459777895187,0.0,-1.0124534566671042,-0.5833333333333334,0.0,-0.5,0.5,-0.9,-1.0124534566671042,0,1,0,1,0,1,0,0
1760,-0.5074626865671642,-0.16666666666666666,1.0,-0.761480032314815,1.0,0.9369947570103563,-0.5,-0.4,-0.25,-0.9,0.9,0.9369947570103564,1,0,0,0,1,1,0,0
1761,-0.9776119402985075,0.08333333333333333,0.0,0.10531333023722797,0.0,0.3690944265395113,0.08333333333333333,-0.8,0.25,0.3,0.3,0.36909442653951124,1,0,0,0,1,0,1,1
1762,0.07462686567164178,-0.08333333333333333,-0.25,0.5461324380951307,1.0,0.393116408294817,0.0,0.2,0.0,0.9,0.3,0.3931164082948169,1,0,0,1,0,1,0,1
1763,0.7910447761194029,-0.25,-1.0,0.4460907127497488,0.0,-0.40112383718692074,0.08333333333333333,0.8,-0.25,0.9,-0.5,-0.40112383718692074,1,0,0,1,0,1,1,0
1764,0.48507462686567165,0.08333333333333333,0.5,0.0020409851631377138,0.0,0.9044139475441852,-0.08333333333333333,0.6,0.25,0.1,0.9,0.9044139475441854,1,0,0,0,1,0,0,0
1765,-0.30597014925373134,0.25,-1.0,-0.761480032314815,1.0,0.023922526687258194,0.5833333333333334,-0.2,0.25,-0.9,0.1,0.02392252668725812,1,0,0,0,1,1,1,0
1766,0.8507462686567164,0.5,0.25,0.11664842847589507,1.0,-0.6452876046688996,0.4166666666666667,0.8,0.5,0.3,-0.7,-0.6452876046688997,0,1,0,0,1,1,1,0
1767,-0.11940298507462686,-0.25,-0.5,-0.761480032314815,1.0,-0.5634702856385636,-0.08333333333333333,0.0,-0.25,-0.9,-0.5,-0.5634702856385636,1,0,0,1,0,1,1,0
1768,1.208955223880597,0.9166666666666666,0.5,-0.761480032314815,1.0,0.33212234802895885,0.75,1.0,0.75,-0.9,0.3,0.3321223480289588,1,0,0,1,0,1,1,0
1769,0.8059701492537313,-0.75,-1.0,0.34345482412680745,1.0,-0.8528288347532699,-0.4166666666666667,0.8,-0.75,0.7,-0.9,-0.85282883475327,0,0,1,0,1,0,0,0
1770,-0.3358208955223881,0.16666666666666666,-0.75,-0.09972929448285335,1.0,0.22108302605130734,0.4166666666666667,-0.2,0.25,-0.1,0.3,0.22108302605130742,0,1,0,0,1,1,1,0
1771,0.5447761194029851,-0.08333333333333333,-0.25,0.1670402048694088,0.0,0.31488160616123384,0.0,0.6,0.0,0.3,0.3,0.31488160616123384,0,0,1,1,0,0,0,1
1772,-0.3880597014925373,0.0,-1.0,0.3561846582344803,0.0,-0.11713057644934984,0.3333333333333333,-0.2,0.0,0.7,-0.1,-0.1171305764493498,1,0,0,0,1,0,1,0
1773,0.029850746268656716,-0.8333333333333334,-0.25,0.1678776888013121,1.0,0.6163610701761719,-0.75,0.2,-0.75,0.3,0.7,0.6163610701761719,0,1,0,0,1,1,1,0
1774,-0.08955223880597014,-0.25,-1.0,0.31591304080779503,0.0,-0.7666990179383757,0.08333333333333333,0.0,-0.25,0.7,-0.7,-0.7666990179383757,0,0,1,0,1,0,0,0
1775,-1.5895522388059702,-0.75,0.5,0.10793820387038214,1.0,0.38961835451666144,-0.9166666666666666,-0.8,-0.75,0.3,0.3,0.3896183545166614,1,0,0,0,1,1,0,0
1776,-0.7686567164179104,0.08333333333333333,0.75,0.07900756038815371,0.0,0.5818790782390457,-0.16666666666666666,-0.6,0.25,0.1,0.5,0.5818790782390456,1,0,0,1,0,0,0,0
1777,-0.22388059701492538,0.08333333333333333,0.0,-0.761480032314815,1.0,0.051855425262527566,0.08333333333333333,-0.2,0.25,-0.9,0.1,0.05185542526252764,1,0,0,0,1,0,0,0
